Origin,Destination,stop_sequence,route_id,0-3,3-6,6-9,9-12,12-15,15-18,18-21,21-24,monday,tuesday,wednesday,thursday,friday,saturday,sunday,delay
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",10,13227,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",10,13227,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",10,13227,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",10,13227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",10,13227,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",10,13227,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",10,13227,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",10,13227,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",10,13227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",17,13227,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,150.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",17,13227,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",17,13227,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",10,13227,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",10,13227,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",10,13227,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",10,13227,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,227.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",12,13227,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
"Heidelberg, Christuskirche","Heidelberg, Weststadt/Südstadt",5,737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
